node_id,node_name,osm_way_id,road_name,highway,oneway,lat,lon,source_name,source_api,raw_path,extracted_at
N01_LY_THUONG_KIET,Ly Thuong Kiet,32575823,Nguyễn Thị Nhỏ,secondary,yes,10.7691989,106.6525189,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32575876,Lạc Long Quân,service,,10.7761661,106.6509244,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32576546,Hẻm 220 Âu Cơ,residential,,10.7731914,106.6503714,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32576550,,footway,,10.7737645,106.6542336,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32576686,Nhật Tảo,residential,,10.7629465,106.6603551,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32576976,Hẻm 116 Thiên Phước,residential,,10.7767187,106.6526717,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32577028,Hẻm 495/8 Đường Tô Hiến Thành,residential,,10.7725679,106.661816,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32577244,Đường Tôn Thất Hiệp,tertiary,,10.7643125,106.6534041,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32577495,Hẻm 239 Lý Thường Kiệt,residential,,10.7713302,106.6573462,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32577525,Hẻm số 1 Cư xá Lữ Gia,residential,,10.7711214,106.6550171,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32577782,Hẻm 6 đường số 3,residential,,10.7736116,106.6547851,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32578332,Trần Văn Hoàng,residential,,10.7745504,106.6527315,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32578842,Hẻm 7/6 Đường Thành Thái,residential,,10.7704223,106.6648481,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32578991,Thiên Phước,tertiary,,10.7769291,106.6545268,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32579470,Hẻm 666 Đường 3 Tháng 2,residential,,10.7656013,106.6611655,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32579474,Hẻm 3/38 Thành Thái,residential,,10.7685925,106.6641781,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32579658,Hẻm 7A Thành Thái,residential,,10.7718393,106.661294,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32579934,Hẻm 6/10 đường số 3,residential,,10.7753156,106.655896,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32579943,Hẻm 299/11 Lý Thường Kiệt,residential,,10.7756074,106.6551433,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32580608,Lữ Gia,secondary,,10.770786,106.6553357,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32580927,Hẻm 705 Đường 3 Tháng 2,residential,,10.7649239,106.6624727,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32581426,Hẻm 329 Đường Nguyễn Tiểu La,residential,,10.7663341,106.6652892,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32581442,Hẻm 2/142 Thiên Phước,residential,,10.7769816,106.6529209,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32581835,Đường Số 2,residential,,10.7723354,106.6573195,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32582168,Âu Cơ,service,,10.7737255,106.6516916,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32582180,Nguyễn Ngọc Lộc,tertiary,,10.7659957,106.6640151,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32582646,Hẻm 3/71 Thành Thái,residential,,10.7677911,106.6639067,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32583149,Đường Số 281,residential,,10.774374,106.6549694,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32583524,Nguyễn Lâm,residential,,10.7650208,106.663046,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32584383,Hẻm 7A/33 Thành Thái,residential,,10.7708113,106.661615,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32584384,Hẻm 51 Thành Thái,residential,,10.7718698,106.663709,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32584525,Hẻm 297 Lý Thường Kiệt,residential,,10.7754021,106.655578,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32584718,Đường Số 3,residential,,10.7730221,106.6549914,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32585186,Hẻm 144 Âu Cơ,residential,,10.7717033,106.6508081,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32585188,Hẻm 7A Thành Thái,residential,,10.7705776,106.6625849,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32585195,Công chúa Ngọc Hân,residential,,10.7636057,106.6551657,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32585811,Hẻm 127 Âu Cơ,residential,,10.7710128,106.6488546,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32585812,Hẻm 7A/5 Thành Thái,residential,,10.7700394,106.6620151,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32586095,Đường Số 16,residential,,10.772039,106.6564653,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32586402,Hẻm 2 Thiên Phước,residential,,10.7774466,106.6543315,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32586407,Hẻm 354 Lý Thường Kiệt,residential,,10.7759392,106.6577022,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32586914,Hẻm 299 Lý Thường Kiệt,residential,,10.7755685,106.6551616,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32587114,Đường Số 52,residential,,10.7723985,106.6541189,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32587788,Hẻm 7B Thành Thái,residential,,10.7706075,106.6609037,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32587814,Tô Hiến Thành,secondary,,10.7721179,106.6598821,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,32587985,Hẻm 580 Bà Hạt,residential,,10.7653494,106.6635988,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,39513623,Lê Đại Hành,secondary,yes,10.7642519,106.6557004,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,139068146,Hẻm 58 Thành Thái,residential,,10.7719995,106.6661163,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394879,Hẻm 319A Lý Thường Kiệt,primary_link,yes,10.7779206,106.6559032,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394880,Hẻm 319A Lý Thường Kiệt,residential,,10.777114,106.6549997,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394883,Trần Văn Hoàng,residential,,10.7753384,106.6528321,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394886,,residential,,10.7774309,106.6552998,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394889,,residential,,10.7772908,106.6554492,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394894,,residential,,10.7775544,106.6551719,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,147394898,,residential,,10.7768567,106.6547664,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,189067547,Vòng xoay Chợ Nguyễn Tri Phương,residential,yes,10.764355,106.663203,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,189067622,Nguyễn Lâm,residential,,10.7639183,106.6632954,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,213716381,,primary_link,yes,10.7781971,106.6562794,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,220860894,Lý Thường Kiệt,primary,yes,10.7816921,106.6549259,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,221150540,Hẻm 324 Lý Thường Kiệt,residential,,10.7692722,106.6595808,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,221150633,Hẻm 140 Lý Thường Kiệt,residential,,10.7637257,106.660521,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235399808,Lê Đại Hành,secondary,yes,10.7663427,106.6540965,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235399809,,residential,,10.7672734,106.65326,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235399811,,service,,10.7652218,106.6552205,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235400036,Vòng xoay Lê Đại Hành,secondary,yes,10.7690359,106.6523566,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235400668,,secondary_link,yes,10.7626334,106.6572498,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235409255,Tuệ Tĩnh,residential,,10.7639187,106.6540791,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235409503,,service,,10.7642115,106.6561665,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,235409504,,service,,10.764894,106.6559004,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242004778,Hẻm 72 Bình Thới,service,,10.7682414,106.6504302,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242005000,,residential,,10.7701254,106.6534128,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242005002,Đường C,residential,yes,10.7699517,106.6534518,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242005036,Hẻm 263 Đường Lý Thường Kiệt,residential,,10.7729608,106.656914,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242005037,Đường số 2,residential,,10.7720048,106.6540061,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242307736,Hẻm 297 Lý Thường Kiệt,residential,,10.7765458,106.65643,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242307851,Thành Thái,secondary,,10.772604,106.6651055,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,242307852,,tertiary_link,,10.7772895,106.6626587,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946379,Hẻm 506 Đường 3 Tháng 2,residential,,10.7672503,106.665012,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946537,Hẻm 506/15 Đường 3 Tháng 2,residential,,10.7671601,106.6643791,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946541,Hẻm 506/19 Đường 3 Tháng 2,residential,,10.7671951,106.6642105,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946548,,residential,,10.7668826,106.6647085,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946683,Hẻm 3 Thành Thái,residential,,10.7688425,106.665968,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946849,Hẻm 100 Nguyễn Ngọc Lộc,residential,,10.7682554,106.6633747,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946850,Hẻm 100/6 Nguyễn Ngọc Lộc,residential,,10.7678222,106.663426,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279946896,,service,,10.768305,106.6639039,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279947252,Hẻm 7/61/6 Đường Thành Thái,service,,10.7686056,106.6630816,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279947558,Hẻm 3/53 Thành Thái,service,,10.7681063,106.6646756,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,279949133,Hẻm 725 Đường 3 Tháng 2,service,,10.7646912,106.6621267,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,286469895,,residential,,10.770756,106.6540552,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,286471172,Hẻm 68 Lữ Gia,residential,,10.77173,106.6533993,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,286471176,Hẻm 56 Lữ Gia,residential,,10.7712896,106.6541046,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,296122979,Hẻm 666/64 Đường 3 Tháng 2,residential,,10.7680043,106.6610797,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,296122993,Hẻm 7 Thành Thái,residential,,10.7694312,106.6648211,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304359231,,service,,10.7735792,106.6606605,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304359232,Hẻm 495 Đường Tô Hiến Thành,residential,,10.7731534,106.6620074,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304360663,Hẻm 2 Lữ Gia,residential,,10.7710688,106.6576618,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304360664,Đường Số 2,residential,,10.7721533,106.657371,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304360665,Hẻm 12 Lữ Gia,residential,,10.771405,106.6570279,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304360839,Nguyễn Thị Nhỏ,secondary,yes,10.7692525,106.6523538,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,304360842,Nguyễn Thị Nhỏ,tertiary,no,10.7732994,106.6529594,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,330305066,Hẻm 7/6 Thành Thái,residential,,10.7701967,106.6649701,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167457,,footway,,10.7704017,106.6532762,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167458,,footway,,10.7701288,106.6532283,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167459,,footway,,10.7703142,106.6535234,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167460,,footway,,10.7701327,106.653318,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167461,,service,,10.7682454,106.6581844,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,331167462,,service,,10.7681532,106.658175,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,367977461,Hẻm 79 Âu Cơ,residential,,10.769515,106.6497504,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,367999462,,residential,,10.7764735,106.6543692,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
N01_LY_THUONG_KIET,Ly Thuong Kiet,367999463,Đường Tam Đảo,residential,,10.7771408,106.6606573,osm_topology,OpenStreetMap Overpass API,outputs/raw/osm_edges_N01_LY_THUONG_KIET.json,2026-04-27T10:46:07+00:00
